04-21-2025 12:18:30 RAM 4271/30587MB (lfb 95x4MB) SWAP 31/15294MB (cached 0MB) CPU [46%@1267,38%@1267,38%@1267,38%@1267,41%@2035,33%@2035,38%@2035,69%@2035,41%@2201,53%@2201,100%@2201,38%@2201] EMC_FREQ 5%@2133 GR3D_FREQ 0%@407 GR3D2_FREQ 0%@407 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.75C tj@50.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@1747,0%@2201,7%@729,7%@729,7%@729,14%@729,7%@729,0%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 56%@305 GR3D2_FREQ 56%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.968C tj@50C SOC1@47.125C CV2@-256C VDD_GPU_SOC 3972mW/3697mW VDD_CPU_CV 1589mW/1885mW VIN_SYS_5V0 5040mW/4958mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1234mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [6%@2201,0%@2201,11%@2201,0%@2201,6%@729,0%@729,12%@729,6%@729,6%@2201,0%@2201,62%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 49%@305 GR3D2_FREQ 49%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@45.906C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.281C tj@50.093C SOC1@47.343C CV2@-256C VDD_GPU_SOC 4370mW/3707mW VDD_CPU_CV 1589mW/1881mW VIN_SYS_5V0 5040mW/4960mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1235mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@729,0%@729,0%@729,7%@729,0%@729,17%@729,13%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 38%@305 GR3D2_FREQ 38%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.437C tj@50.125C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3972mW/3710mW VDD_CPU_CV 1589mW/1877mW VIN_SYS_5V0 5040mW/4961mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1236mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,7%@2201,0%@1036,7%@729,0%@2075,0%@729,7%@729,14%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 26%@305 GR3D2_FREQ 26%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.437C tj@50.625C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3972mW/3714mW VDD_CPU_CV 1589mW/1873mW VIN_SYS_5V0 5040mW/4962mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1237mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,13%@729,6%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 15%@305 GR3D2_FREQ 15%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46.375C tj@50.125C SOC1@47.5C CV2@-256C VDD_GPU_SOC 3972mW/3717mW VDD_CPU_CV 1589mW/1869mW VIN_SYS_5V0 5040mW/4963mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1238mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,0%@1504,12%@729,13%@729,6%@729,0%@729,0%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 5%@305 GR3D2_FREQ 5%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46C tj@50.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3972mW/3721mW VDD_CPU_CV 1589mW/1865mW VIN_SYS_5V0 5040mW/4964mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1239mW NC 0mW/0mW
04-21-2025 12:18:40 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,0%@729,7%@729,7%@729,7%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 15%@305 GR3D2_FREQ 15%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.937C Tdiode@40C SOC0@47.093C CV1@-256C GPU@46.281C tj@50.125C SOC1@47.406C CV2@-256C VDD_GPU_SOC 3972mW/3724mW VDD_CPU_CV 1589mW/1862mW VIN_SYS_5V0 5040mW/4965mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1240mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 28%@305 GR3D2_FREQ 28%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.187C tj@50.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3727mW VDD_CPU_CV 1589mW/1858mW VIN_SYS_5V0 5040mW/4966mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1241mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,6%@729,13%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 37%@305 GR3D2_FREQ 37%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.468C tj@50.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3972mW/3730mW VDD_CPU_CV 1589mW/1855mW VIN_SYS_5V0 5040mW/4967mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1242mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,6%@729,7%@729,7%@729,0%@729,0%@729,7%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 52%@305 GR3D2_FREQ 52%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.5C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/3733mW VDD_CPU_CV 1986mW/1856mW VIN_SYS_5V0 5040mW/4968mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1243mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,7%@729,7%@737,13%@729,0%@729,13%@729,0%@729,7%@2333,0%@2201,60%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 66%@305 GR3D2_FREQ 66%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.093C tj@50.125C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3972mW/3736mW VDD_CPU_CV 1589mW/1853mW VIN_SYS_5V0 5040mW/4968mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1243mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 19%@305 GR3D2_FREQ 81%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.937C tj@50.406C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3739mW VDD_CPU_CV 1589mW/1850mW VIN_SYS_5V0 5040mW/4969mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1244mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,7%@729,0%@729,14%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 9%@305 GR3D2_FREQ 9%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.375C tj@50.125C SOC1@47.406C CV2@-256C VDD_GPU_SOC 4370mW/3747mW VDD_CPU_CV 1589mW/1847mW VIN_SYS_5V0 5040mW/4970mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1245mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@2201,0%@2201,50%@2201,0%@2377] EMC_FREQ 6%@2133 GR3D_FREQ 94%@305 GR3D2_FREQ 6%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.218C tj@50.562C SOC1@47.312C CV2@-256C VDD_GPU_SOC 4370mW/3754mW VDD_CPU_CV 1589mW/1844mW VIN_SYS_5V0 5040mW/4971mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1246mW NC 0mW/0mW
04-21-2025 12:18:41 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,8%@729,7%@729,7%@729,7%@729,8%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 85%@305 GR3D2_FREQ 85%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.187C tj@50.125C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3757mW VDD_CPU_CV 1986mW/1845mW VIN_SYS_5V0 5040mW/4972mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1247mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,7%@729,7%@729,0%@729,7%@729,0%@729,14%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 21%@305 GR3D2_FREQ 21%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.312C tj@50.125C SOC1@47.343C CV2@-256C VDD_GPU_SOC 4370mW/3764mW VDD_CPU_CV 1589mW/1842mW VIN_SYS_5V0 5040mW/4973mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1247mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@1427,7%@729,8%@729,0%@729,7%@729,7%@729,8%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 63%@305 GR3D2_FREQ 63%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.593C tj@49.968C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3972mW/3766mW VDD_CPU_CV 1589mW/1839mW VIN_SYS_5V0 5040mW/4973mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1248mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,0%@729,7%@729,14%@729,0%@729,7%@729,0%@729,8%@2201,0%@2201,58%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 39%@305 GR3D2_FREQ 39%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.406C tj@50.031C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3972mW/3768mW VDD_CPU_CV 1986mW/1841mW VIN_SYS_5V0 5040mW/4974mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1249mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,7%@729,13%@2201,0%@1943,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 48%@305 GR3D2_FREQ 48%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.062C tj@50.187C SOC1@47.468C CV2@-256C VDD_GPU_SOC 3972mW/3771mW VDD_CPU_CV 1986mW/1843mW VIN_SYS_5V0 5040mW/4975mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1249mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5262/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 58%@305 GR3D2_FREQ 58%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.375C tj@49.968C SOC1@47.25C CV2@-256C VDD_GPU_SOC 3972mW/3773mW VDD_CPU_CV 1589mW/1840mW VIN_SYS_5V0 5040mW/4976mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1250mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@1513,0%@729,6%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@2201,15%@2201,60%@2201,0%@2371] EMC_FREQ 6%@2133 GR3D_FREQ 60%@305 GR3D2_FREQ 60%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.593C tj@50.093C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3775mW VDD_CPU_CV 1986mW/1842mW VIN_SYS_5V0 5040mW/4976mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1251mW NC 0mW/0mW
04-21-2025 12:18:42 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,7%@729,7%@729,7%@729,0%@729,7%@729,0%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 75%@305 GR3D2_FREQ 75%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.968C tj@50C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3972mW/3777mW VDD_CPU_CV 1986mW/1843mW VIN_SYS_5V0 5040mW/4977mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1251mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,13%@729,7%@729,7%@729,7%@729,14%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 11%@305 GR3D2_FREQ 11%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.062C tj@50.125C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3972mW/3779mW VDD_CPU_CV 1986mW/1845mW VIN_SYS_5V0 5040mW/4978mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1252mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@729,6%@729,0%@729,7%@729,13%@729,6%@729,0%@729,7%@2201,0%@2380,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 8%@305 GR3D2_FREQ 8%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46C tj@50.031C SOC1@47.25C CV2@-256C VDD_GPU_SOC 3972mW/3781mW VDD_CPU_CV 1986mW/1846mW VIN_SYS_5V0 5040mW/4978mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1253mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,6%@729,7%@729,6%@729,7%@729,6%@729,14%@2188,0%@2188,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 15%@305 GR3D2_FREQ 15%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46.125C tj@50.125C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/3783mW VDD_CPU_CV 1589mW/1843mW VIN_SYS_5V0 5040mW/4979mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1253mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@729,14%@729,7%@729,7%@729,0%@729,7%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 24%@305 GR3D2_FREQ 24%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46C tj@50.031C SOC1@47.187C CV2@-256C VDD_GPU_SOC 3972mW/3785mW VDD_CPU_CV 1986mW/1845mW VIN_SYS_5V0 5040mW/4980mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1254mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@2188,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 58%@305 GR3D2_FREQ 44%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46C tj@50.125C SOC1@47.468C CV2@-256C VDD_GPU_SOC 3972mW/3787mW VDD_CPU_CV 1986mW/1846mW VIN_SYS_5V0 5040mW/4980mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1254mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [6%@2201,6%@2201,6%@729,6%@729,13%@729,0%@729,6%@729,0%@729,6%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 56%@305 GR3D2_FREQ 56%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.531C tj@50.125C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/3789mW VDD_CPU_CV 1589mW/1844mW VIN_SYS_5V0 5040mW/4981mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1255mW NC 0mW/0mW
04-21-2025 12:18:43 RAM 5263/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,13%@729,0%@729,13%@729,14%@729,0%@729,0%@729,0%@729,8%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 68%@306 GR3D2_FREQ 68%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46C tj@50.156C SOC1@47.468C CV2@-256C VDD_GPU_SOC 3972mW/3791mW VDD_CPU_CV 1589mW/1841mW VIN_SYS_5V0 5040mW/4981mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1255mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729,7%@2201,0%@2327,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 21%@305 GR3D2_FREQ 21%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.312C tj@50.093C SOC1@47.406C CV2@-256C VDD_GPU_SOC 4370mW/3797mW VDD_CPU_CV 1589mW/1839mW VIN_SYS_5V0 5040mW/4982mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1256mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 94%@305 GR3D2_FREQ 94%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.218C tj@49.906C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3972mW/3799mW VDD_CPU_CV 1589mW/1836mW VIN_SYS_5V0 5040mW/4983mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1257mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,8%@729,7%@729,7%@729,7%@729,7%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 6%@305 GR3D2_FREQ 91%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.468C tj@50.031C SOC1@47.25C CV2@-256C VDD_GPU_SOC 3972mW/3800mW VDD_CPU_CV 1589mW/1834mW VIN_SYS_5V0 5040mW/4983mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1257mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,6%@729,6%@729,0%@729,6%@729,13%@729,13%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 14%@305 GR3D2_FREQ 14%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.531C tj@50.125C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3972mW/3802mW VDD_CPU_CV 1589mW/1831mW VIN_SYS_5V0 5040mW/4984mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1258mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5266/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,6%@729,0%@729,13%@729,0%@729,13%@729,0%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 69%@305 GR3D2_FREQ 69%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.031C tj@50.718C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3804mW VDD_CPU_CV 1589mW/1829mW VIN_SYS_5V0 5040mW/4984mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1258mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@1264,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 47%@305 GR3D2_FREQ 47%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.093C tj@50.156C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3972mW/3805mW VDD_CPU_CV 1589mW/1827mW VIN_SYS_5V0 5040mW/4985mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1259mW NC 0mW/0mW
