04-21-2025 15:09:39 RAM 1545/6855MB (lfb 18x2MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1420,54%@1420,30%@1420,25%@1415,30%@1420,100%@1419] EMC_FREQ 6%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@44.75C AO@44C GPU@44.5C PMIC@50C VDD_IN 7045mW/7045mW VDD_CPU_GPU_CV 2167mW/2167mW VDD_SOC 1469mW/1469mW
04-21-2025 15:10:42 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,23%@1421,45%@1420,58%@1420,0%@1421,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 45%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10755mW/10210mW VDD_CPU_GPU_CV 4859mW/4459mW VDD_SOC 1919mW/1858mW
04-21-2025 15:10:42 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1418,10%@1420,8%@1420,100%@1420,54%@1419,8%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 94%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10755mW/10211mW VDD_CPU_GPU_CV 4859mW/4460mW VDD_SOC 1919mW/1859mW
04-21-2025 15:10:42 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [36%@1420,16%@1415,0%@1419,9%@1417,81%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 69%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10714mW/10212mW VDD_CPU_GPU_CV 4818mW/4461mW VDD_SOC 1919mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [54%@1416,27%@1421,41%@1421,0%@1419,66%@1416,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 61%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10714mW/10213mW VDD_CPU_GPU_CV 4818mW/4461mW VDD_SOC 1919mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1420,25%@1420,90%@1419,54%@1420,0%@1419,8%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 93%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10796mW/10214mW VDD_CPU_GPU_CV 4899mW/4462mW VDD_SOC 1919mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [36%@1419,30%@1420,41%@1420,33%@1421,10%@1421,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 34%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10837mW/10216mW VDD_CPU_GPU_CV 4899mW/4463mW VDD_SOC 1919mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1419,91%@1420,9%@1418,0%@1419,61%@1418,15%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 5%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11001mW/10217mW VDD_CPU_GPU_CV 5063mW/4464mW VDD_SOC 1959mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,25%@1420,41%@1420,9%@1418,90%@1419,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 60%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11001mW/10218mW VDD_CPU_GPU_CV 5063mW/4465mW VDD_SOC 1959mW/1859mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1413,7%@1420,71%@1407,0%@1420,46%@1420,7%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 33%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46C PMIC@50C VDD_IN 10796mW/10220mW VDD_CPU_GPU_CV 4940mW/4466mW VDD_SOC 1919mW/1860mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1421,60%@1419,100%@1427,8%@1421,0%@1421,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 21%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11001mW/10221mW VDD_CPU_GPU_CV 5063mW/4467mW VDD_SOC 1959mW/1860mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1421,83%@1419,10%@1420,20%@1420,0%@1420,9%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 25%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11041mW/10222mW VDD_CPU_GPU_CV 5063mW/4468mW VDD_SOC 1959mW/1860mW
04-21-2025 15:10:43 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,60%@1420,0%@1419,72%@1418,0%@1420,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 95%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10960mW/10224mW VDD_CPU_GPU_CV 5022mW/4469mW VDD_SOC 1959mW/1860mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1421,54%@1417,0%@1421,92%@1415,0%@1419,9%@1413] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@47C PMIC@50C VDD_IN 10960mW/10225mW VDD_CPU_GPU_CV 4981mW/4470mW VDD_SOC 1959mW/1860mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1419,81%@1418,0%@1420,10%@1420,9%@1419,33%@1414] EMC_FREQ 15%@1866 GR3D_FREQ 35%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10919mW/10226mW VDD_CPU_GPU_CV 5022mW/4471mW VDD_SOC 1959mW/1860mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,81%@1420,16%@1420,0%@1420,18%@1420,50%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 84%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10878mW/10228mW VDD_CPU_GPU_CV 4940mW/4472mW VDD_SOC 1919mW/1861mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [61%@1420,9%@1420,0%@1421,0%@1421,90%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 88%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10796mW/10229mW VDD_CPU_GPU_CV 4899mW/4473mW VDD_SOC 1919mW/1861mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [83%@1419,0%@1420,0%@1420,0%@1420,61%@1416,21%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 36%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 10878mW/10230mW VDD_CPU_GPU_CV 4899mW/4473mW VDD_SOC 1959mW/1861mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [100%@1416,15%@1420,16%@1420,9%@1420,54%@1420,41%@1418] EMC_FREQ 15%@1866 GR3D_FREQ 2%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11082mW/10231mW VDD_CPU_GPU_CV 5104mW/4475mW VDD_SOC 1959mW/1861mW
04-21-2025 15:10:44 RAM 2213/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [41%@1414,63%@1419,72%@1420,20%@1420,9%@1418,90%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 31%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11246mW/10233mW VDD_CPU_GPU_CV 5267mW/4476mW VDD_SOC 1959mW/1861mW
04-21-2025 15:10:44 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [70%@1420,27%@1417,45%@1420,50%@1420,41%@1419,36%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 77%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11328mW/10235mW VDD_CPU_GPU_CV 5348mW/4478mW VDD_SOC 1959mW/1861mW
04-21-2025 15:10:44 RAM 2215/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [100%@1419,25%@1420,25%@1420,81%@1420,69%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 55%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11328mW/10237mW VDD_CPU_GPU_CV 5389mW/4479mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1419,10%@1420,61%@1420,0%@1420,10%@1425,90%@1416] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11409mW/10239mW VDD_CPU_GPU_CV 5389mW/4481mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1410,16%@1421,70%@1421,25%@1419,0%@1420,33%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 31%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.9C AO@45C GPU@46.5C PMIC@50C VDD_IN 11164mW/10241mW VDD_CPU_GPU_CV 5226mW/4482mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1420,18%@1420,91%@1419,63%@1420,8%@1420,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 16%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 11287mW/10243mW VDD_CPU_GPU_CV 5308mW/4484mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1420,10%@1420,41%@1420,90%@1419,0%@1420,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 4%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 11123mW/10244mW VDD_CPU_GPU_CV 5185mW/4485mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [33%@1419,41%@1420,27%@1419,54%@1420,0%@1420,8%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 50%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@47C PMIC@50C VDD_IN 11123mW/10246mW VDD_CPU_GPU_CV 5104mW/4486mW VDD_SOC 1959mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [92%@1419,9%@1419,0%@1419,0%@1420,66%@1419,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 71%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 10878mW/10247mW VDD_CPU_GPU_CV 4940mW/4487mW VDD_SOC 1919mW/1862mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1420,16%@1420,0%@1411,0%@1420,41%@1420,76%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 62%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 10919mW/10248mW VDD_CPU_GPU_CV 4981mW/4488mW VDD_SOC 1959mW/1863mW
04-21-2025 15:10:45 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [9%@1422,10%@1421,0%@1422,0%@1420,72%@1424,70%@1418] EMC_FREQ 15%@1866 GR3D_FREQ 25%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 10960mW/10249mW VDD_CPU_GPU_CV 4981mW/4489mW VDD_SOC 1959mW/1863mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [64%@1420,27%@1417,0%@1420,0%@1420,0%@1420,91%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@47C PMIC@50C VDD_IN 11001mW/10251mW VDD_CPU_GPU_CV 4981mW/4489mW VDD_SOC 1959mW/1863mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [54%@1420,78%@1419,0%@1417,15%@1419,16%@1420,16%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 10837mW/10252mW VDD_CPU_GPU_CV 4899mW/4490mW VDD_SOC 1919mW/1863mW
04-21-2025 15:10:46 RAM 2215/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [75%@1420,72%@1420,9%@1421,0%@1420,0%@1419,0%@1418] EMC_FREQ 15%@1866 GR3D_FREQ 1%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@45.85C AO@45C GPU@46.5C PMIC@50C VDD_IN 10837mW/10253mW VDD_CPU_GPU_CV 4940mW/4491mW VDD_SOC 1919mW/1863mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [100%@1421,69%@1420,0%@1420,7%@1418,0%@1421,0%@1418] EMC_FREQ 15%@1866 GR3D_FREQ 16%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10837mW/10254mW VDD_CPU_GPU_CV 4940mW/4492mW VDD_SOC 1919mW/1863mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1420,76%@1419,36%@1420,16%@1423,0%@1421,15%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 23%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10878mW/10255mW VDD_CPU_GPU_CV 4940mW/4493mW VDD_SOC 1959mW/1863mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1417,63%@1421,36%@1419,40%@1420,9%@1420,9%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 44%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 11123mW/10256mW VDD_CPU_GPU_CV 5104mW/4494mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [9%@1419,0%@1419,16%@1420,100%@1420,18%@1420,45%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 5%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@47C PMIC@50C VDD_IN 11082mW/10258mW VDD_CPU_GPU_CV 5071mW/4495mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1417,0%@1420,9%@1420,25%@1420,58%@1420,60%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 51%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 11001mW/10259mW VDD_CPU_GPU_CV 5022mW/4496mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:46 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1419,0%@1421,0%@1420,16%@1420,80%@1420,75%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 81%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10936mW/10260mW VDD_CPU_GPU_CV 4940mW/4496mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1417,0%@1420,9%@1420,9%@1420,66%@1422,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 2%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 11059mW/10262mW VDD_CPU_GPU_CV 4989mW/4497mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1417,0%@1419,16%@1420,9%@1422,58%@1418,9%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 39%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 11223mW/10263mW VDD_CPU_GPU_CV 5104mW/4498mW VDD_SOC 1959mW/1864mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1415,0%@1419,0%@1420,9%@1420,72%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 32%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@47C PMIC@50C VDD_IN 11205mW/10265mW VDD_CPU_GPU_CV 5063mW/4499mW VDD_SOC 1959mW/1865mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1420,36%@1420,16%@1420,16%@1416,90%@1412,16%@1415] EMC_FREQ 15%@1866 GR3D_FREQ 63%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 11100mW/10267mW VDD_CPU_GPU_CV 5030mW/4500mW VDD_SOC 1959mW/1865mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1419,72%@1420,9%@1420,16%@1419,18%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 85%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10960mW/10268mW VDD_CPU_GPU_CV 4948mW/4501mW VDD_SOC 1959mW/1865mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [38%@1420,75%@1420,63%@1419,30%@1421,0%@1421,9%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 75%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10936mW/10269mW VDD_CPU_GPU_CV 4948mW/4502mW VDD_SOC 1959mW/1865mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1420,0%@1422,100%@1420,0%@1415,8%@1410,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@46.05C AO@45C GPU@45.5C PMIC@50C VDD_IN 9978mW/10268mW VDD_CPU_GPU_CV 4212mW/4501mW VDD_SOC 1837mW/1865mW
04-21-2025 15:10:47 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [6%@1420,38%@1420,17%@1421,75%@1420,0%@1420,5%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 37%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 9896mW/10268mW VDD_CPU_GPU_CV 4212mW/4501mW VDD_SOC 1837mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [35%@1421,76%@1416,0%@1409,30%@1420,8%@1420,16%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10142mW/10268mW VDD_CPU_GPU_CV 4416mW/4500mW VDD_SOC 1878mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1417,81%@1422,0%@1420,0%@1420,9%@1420,75%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 9%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10305mW/10268mW VDD_CPU_GPU_CV 4539mW/4501mW VDD_SOC 1878mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1419,15%@1415,15%@1421,8%@1418,46%@1420,83%@1419] EMC_FREQ 14%@1866 GR3D_FREQ 58%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@46.5C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10444mW/10268mW VDD_CPU_GPU_CV 4662mW/4501mW VDD_SOC 1878mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,72%@1421,0%@1420,0%@1421,9%@1421,27%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10551mW/10268mW VDD_CPU_GPU_CV 4743mW/4501mW VDD_SOC 1919mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [23%@1420,83%@1420,0%@1420,8%@1419,66%@1419,0%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 25%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10673mW/10269mW VDD_CPU_GPU_CV 4825mW/4502mW VDD_SOC 1919mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1418,16%@1420,8%@1420,16%@1420,84%@1419,50%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 73%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10673mW/10270mW VDD_CPU_GPU_CV 4825mW/4502mW VDD_SOC 1919mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1421,0%@1418,8%@1419,0%@1420,41%@1427,75%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 50%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10714mW/10271mW VDD_CPU_GPU_CV 4866mW/4503mW VDD_SOC 1919mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [70%@1420,0%@1420,23%@1418,0%@1420,0%@1418,90%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 80%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10510mW/10271mW VDD_CPU_GPU_CV 4703mW/4503mW VDD_SOC 1878mW/1865mW
04-21-2025 15:10:48 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [92%@1418,0%@1422,58%@1420,8%@1421,0%@1419,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 62%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10813mW/10272mW VDD_CPU_GPU_CV 4859mW/4504mW VDD_SOC 1919mW/1866mW
04-21-2025 15:10:49 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [60%@1419,10%@1418,80%@1419,16%@1420,0%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 42%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10796mW/10273mW VDD_CPU_GPU_CV 4859mW/4505mW VDD_SOC 1919mW/1866mW
04-21-2025 15:10:49 RAM 2214/6855MB (lfb 7x1MB) SWAP 231/3427MB (cached 3MB) CPU [83%@1420,16%@1421,75%@1420,27%@1419,0%@1420,7%@1420] EMC_FREQ 14%@1866 GR3D_FREQ 32%@1109 VIC_FREQ 115 APE 150 AUX@45C CPU@47C thermal@46.05C AO@45C GPU@46.5C PMIC@50C VDD_IN 10796mW/10274mW VDD_CPU_GPU_CV 4899mW/4505mW VDD_SOC 1919mW/1866mW
