04-21-2025 12:48:00 RAM 3974/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [37%@2201,20%@2201,100%@2201,20%@2201,23%@729,14%@729,13%@729,20%@2201,28%@729,21%@2201,0%@2201,14%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.437C CV1@-256C GPU@45.906C tj@50.875C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2779mW/2779mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4255/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,100%@2201,0%@2201,21%@729,7%@729,0%@729,12%@729,16%@729,7%@729,13%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.5C tj@50.718C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2729mW VIN_SYS_5V0 4536mW/4625mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/985mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4256/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,15%@729,7%@729,7%@729,14%@729,14%@729,14%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.375C tj@50.562C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2730mW VIN_SYS_5V0 4536mW/4624mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/984mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4255/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [27%@2201,0%@2201,100%@2201,0%@2201,12%@729,6%@729,0%@729,6%@729,23%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.312C tj@50.656C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2731mW VIN_SYS_5V0 4536mW/4622mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/982mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4259/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@2201,100%@2201,0%@2201,20%@729,0%@729,0%@729,0%@729,13%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.375C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46.312C tj@51.093C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2731mW VIN_SYS_5V0 4536mW/4621mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/981mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4259/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,14%@729,13%@729,0%@729,0%@729,21%@729,18%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.031C tj@51.093C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2732mW VIN_SYS_5V0 4536mW/4620mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/980mW NC 0mW/0mW
04-21-2025 12:48:10 RAM 4257/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,100%@2201,7%@2201,9%@729,0%@729,7%@729,7%@729,23%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.531C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.093C tj@51.093C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2732mW VIN_SYS_5V0 4536mW/4619mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/979mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4256/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [37%@2201,0%@2201,100%@2201,7%@2201,23%@729,7%@729,0%@729,7%@729,31%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.531C tj@50.593C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2733mW VIN_SYS_5V0 4536mW/4618mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/979mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4257/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,6%@2201,100%@2201,0%@2201,26%@729,0%@729,11%@729,0%@729,13%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.468C tj@50.593C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2734mW VIN_SYS_5V0 4536mW/4617mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/978mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4257/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,6%@2201,21%@729,13%@729,6%@729,17%@729,20%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.5C tj@50.812C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2734mW VIN_SYS_5V0 4536mW/4616mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/977mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,0%@2201,21%@729,7%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.156C CV1@-256C GPU@45.968C tj@50.5C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2735mW VIN_SYS_5V0 4536mW/4615mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/976mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4258/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,100%@2201,0%@2201,15%@729,7%@729,7%@729,7%@729,23%@729,0%@729,13%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.343C tj@50.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2735mW VIN_SYS_5V0 4536mW/4614mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/975mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4258/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,9%@729,8%@729,0%@729,0%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.562C CV1@-256C GPU@46.5C tj@50.562C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2736mW VIN_SYS_5V0 4536mW/4613mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/974mW NC 0mW/0mW
04-21-2025 12:48:11 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,26%@729,12%@729,6%@729,0%@729,15%@729,7%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.281C tj@50.5C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2736mW VIN_SYS_5V0 4536mW/4612mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/973mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4262/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,73%@2201,4%@2201,15%@729,0%@729,10%@729,4%@729,20%@729,0%@729,5%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.25C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2382mW/2732mW VIN_SYS_5V0 4435mW/4610mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/973mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,14%@2201,100%@2201,0%@2201,21%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46C tj@50.625C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2733mW VIN_SYS_5V0 4536mW/4609mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/972mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4259/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,100%@2201,0%@2201,28%@729,8%@729,7%@729,0%@729,16%@729,0%@729,20%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.187C tj@50.718C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2733mW VIN_SYS_5V0 4536mW/4608mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/971mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,15%@729,6%@729,7%@729,7%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.031C tj@50.531C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2734mW VIN_SYS_5V0 4536mW/4607mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/970mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,100%@2201,0%@2201,18%@729,0%@729,6%@729,11%@729,23%@729,6%@729,0%@729,11%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.031C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2734mW VIN_SYS_5V0 4536mW/4607mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/970mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4259/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,6%@2201,21%@729,7%@729,7%@729,0%@729,8%@729,7%@729,6%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46C tj@50.687C SOC1@47.718C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2735mW VIN_SYS_5V0 4536mW/4606mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/969mW NC 0mW/0mW
04-21-2025 12:48:12 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,6%@2201,100%@2201,6%@2201,25%@729,6%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.406C tj@50.625C SOC1@47.812C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2735mW VIN_SYS_5V0 4536mW/4605mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/968mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4260/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,0%@2201,100%@2201,6%@2201,20%@729,12%@729,6%@729,13%@729,20%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.406C tj@50.437C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2736mW VIN_SYS_5V0 4536mW/4604mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/967mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4261/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,6%@2201,100%@2201,0%@2201,25%@729,6%@729,7%@729,6%@729,14%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.5C tj@50.593C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2736mW VIN_SYS_5V0 4536mW/4604mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/967mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4263/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,7%@2201,8%@729,7%@729,7%@729,7%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.125C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.343C tj@50.593C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2736mW VIN_SYS_5V0 4536mW/4603mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/966mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4262/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,7%@2201,100%@2201,0%@2201,25%@729,0%@729,8%@729,0%@729,16%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.343C CV1@-256C GPU@45.968C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2737mW VIN_SYS_5V0 4536mW/4602mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/966mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4262/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,100%@2201,0%@2201,16%@729,14%@729,8%@729,7%@729,28%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.562C tj@50.593C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2737mW VIN_SYS_5V0 4536mW/4601mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/965mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4261/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,7%@2201,100%@2201,0%@2201,30%@729,0%@729,15%@729,0%@729,16%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.5C tj@50.562C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2738mW VIN_SYS_5V0 4536mW/4601mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/964mW NC 0mW/0mW
04-21-2025 12:48:13 RAM 4263/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,6%@2201,100%@2201,0%@2201,14%@729,0%@729,6%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.312C CV1@-256C GPU@45.906C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2738mW VIN_SYS_5V0 4536mW/4600mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/964mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4261/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,100%@2201,6%@2201,20%@729,6%@729,6%@729,0%@729,14%@729,11%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@45.906C tj@51.093C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2739mW VIN_SYS_5V0 4536mW/4599mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/963mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,0%@2201,100%@2201,6%@2201,25%@729,18%@729,0%@729,6%@729,14%@729,6%@729,0%@729,17%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.062C tj@50.687C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2739mW VIN_SYS_5V0 4536mW/4599mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/963mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4262/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,21%@729,0%@729,7%@729,0%@729,20%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.187C tj@50.5C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2739mW VIN_SYS_5V0 4536mW/4598mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/962mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4263/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,6%@2201,100%@2201,0%@2201,20%@729,6%@729,0%@729,6%@729,14%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@51C SOC1@47.875C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2740mW VIN_SYS_5V0 4536mW/4598mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/961mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,100%@2201,0%@2201,14%@729,6%@729,0%@729,6%@729,21%@729,13%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.093C tj@50.562C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2740mW VIN_SYS_5V0 4536mW/4597mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/961mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4265/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,100%@2201,0%@2201,16%@729,0%@729,14%@729,0%@729,33%@729,0%@729,15%@729,14%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.531C tj@50.593C SOC1@47.718C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2741mW VIN_SYS_5V0 4536mW/4596mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/960mW NC 0mW/0mW
04-21-2025 12:48:14 RAM 4265/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,7%@2201,15%@729,7%@729,7%@729,0%@729,8%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.218C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2741mW VIN_SYS_5V0 4536mW/4596mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/960mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,6%@2201,100%@2201,0%@2201,14%@729,0%@729,7%@729,7%@729,20%@729,6%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.312C tj@50.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2741mW VIN_SYS_5V0 4536mW/4595mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/959mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4266/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,31%@729,12%@729,0%@729,12%@729,9%@729,7%@729,0%@729,14%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.093C tj@50.593C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2742mW VIN_SYS_5V0 4536mW/4595mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/959mW NC 0mW/0mW
